Li2O,ZnO,TiO2,ZrO2,CaO,Nb2O5,Nb2O3,Al2O3,B2O3,Sb2O3,BaO,La2O3,SrO,SiO2,Na2O,PbO,Y2O3,K2O,ABBENUM
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.58,0.0,0.0,0.0,0.0,79.1,16.32,0.0,0.0,0.0,62.91138839999999
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.11,0.0,0.0,0.0,0.0,74.68,16.22,0.0,0.0,0.0,63.70462420000001
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.58,0.0,0.0,0.0,0.0,70.31,16.12,0.0,0.0,0.0,64.8614578
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.99,0.0,0.0,0.0,0.0,65.99,16.02,0.0,0.0,0.0,65.44767
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.35,0.0,0.0,0.0,0.0,61.73,15.92,0.0,0.0,0.0,65.6962128
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.66,0.0,0.0,0.0,0.0,57.52,15.82,0.0,0.0,0.0,65.20101170000001
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.12,0.0,0.0,0.0,0.0,49.25,15.63,0.0,0.0,0.0,64.8614578
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.56,0.0,0.0,0.0,0.0,66.32,20.12,0.0,0.0,0.0,62.7878799
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.38,0.0,0.0,0.0,0.0,65.67,11.95,0.0,0.0,0.0,66.4914627
0.0,0.0,0.0,0.0,6.79,0.0,0.0,2.61,25.3,0.0,30.48,8.03,0.0,26.79,0.0,0.0,0.0,0.0,60.20000079999999
0.0,0.0,0.0,0.0,5.51,0.0,0.0,2.41,25.61,0.0,29.13,10.53,0.0,26.81,0.0,0.0,0.0,0.0,60.5999985
0.0,0.0,0.0,0.0,5.35,0.0,0.0,4.57,31.96,0.0,22.5,15.49,0.0,20.13,0.0,0.0,0.0,0.0,58.70000079999999
0.0,0.0,0.0,0.0,5.35,0.0,0.0,4.57,31.94,0.0,19.76,18.36,0.0,20.02,0.0,0.0,0.0,0.0,59.0
0.0,0.0,0.0,0.0,5.2,0.0,0.0,4.46,33.34,0.0,17.84,18.83,0.0,20.33,0.0,0.0,0.0,0.0,59.79999920000001
0.0,0.0,0.0,0.0,5.73,0.0,0.0,5.2,27.24,0.0,31.06,8.54,0.0,22.23,0.0,0.0,0.0,0.0,59.70000079999999
0.0,0.0,0.0,0.0,5.7,0.0,0.0,5.17,27.87,0.0,28.82,10.35,0.0,22.1,0.0,0.0,0.0,0.0,59.29999920000001
0.0,0.0,0.0,0.0,5.8,0.0,0.0,5.28,26.46,0.0,31.5,8.43,0.0,22.53,0.0,0.0,0.0,0.0,57.5999985
0.0,0.0,0.0,0.0,6.67,0.0,0.0,2.81,25.86,0.0,30.52,8.02,0.0,26.12,0.0,0.0,0.0,0.0,60.0
0.0,0.0,0.0,0.0,5.66,0.0,0.0,2.3,24.44,0.0,31.55,8.49,0.0,27.56,0.0,0.0,0.0,0.0,60.70000079999999
6.35,0.0,12.3,6.25,0.0,21.7,0.0,0.0,3.2,0.0,10.8,3.2,6.5,28.4,1.1,0.0,0.0,0.0,30.0
6.21,2.0,11.01,3.9,2.0,22.92,0.0,0.0,4.1,0.0,10.51,2.1,6.31,27.63,1.1,0.0,0.0,0.0,30.2000008
7.23,0.0,11.04,7.13,0.0,22.49,0.0,0.0,4.12,0.0,10.54,2.11,6.33,27.71,1.1,0.0,0.0,0.0,30.100000399999995
6.37,0.0,13.34,6.27,0.0,19.76,0.0,0.0,3.91,0.0,10.83,3.21,6.52,28.49,1.1,0.0,0.0,0.0,29.4200001
7.26,0.0,11.09,8.17,0.0,22.18,0.0,0.0,3.12,0.0,10.58,1.11,6.35,28.83,1.11,0.0,0.0,0.0,30.100000399999995
6.25,0.0,14.11,5.14,2.92,18.25,0.0,0.0,4.13,0.0,10.58,2.12,6.36,28.84,1.11,0.0,0.0,0.0,30.100000399999995
6.2,0.0,11.0,5.1,2.9,22.9,0.0,0.0,4.1,0.0,10.5,0.0,6.3,27.6,1.1,0.0,2.1,0.0,30.5
6.22,0.0,14.04,5.12,3.41,18.66,0.0,0.0,4.11,0.0,10.53,2.11,6.32,27.68,1.6,0.0,0.0,0.0,30.0
6.2,0.0,11.0,5.1,2.9,22.9,0.0,0.0,4.1,0.0,10.5,2.1,6.3,27.6,1.1,0.0,0.0,0.0,30.5
0.0,1.29,0.0,0.0,0.04,0.0,0.0,0.68,0.0,0.0,0.0,0.0,0.0,73.93,24.02,0.0,0.0,0.0,57.0600014
0.0,3.52,0.0,0.0,0.06,0.0,0.0,0.77,0.0,0.0,0.0,0.0,0.0,73.64,21.94,0.0,0.0,0.0,57.1800003
0.0,4.56,0.0,0.0,0.06,0.0,0.0,0.88,0.0,0.0,0.0,0.0,0.0,73.72,20.69,0.0,0.0,0.0,57.0200005
0.0,6.12,0.0,0.0,0.04,0.0,0.0,0.88,0.0,0.0,0.0,0.0,0.0,73.4,19.49,0.0,0.0,0.0,56.0999985
0.0,11.16,0.0,0.0,0.06,0.0,0.0,0.6,0.0,0.0,0.0,0.0,0.0,72.67,15.44,0.0,0.0,0.0,57.4000015
0.0,6.71,0.0,0.0,0.05,0.0,0.0,0.86,0.0,0.0,0.0,0.0,0.0,75.21,17.1,0.0,0.0,0.0,59.0
12.5,0.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.0,0.0,0.0,56.6,12.5,0.0,0.0,0.0,36.11111070000001
4.37,0.0,2.41,2.48,0.0,10.71,0.0,6.16,21.04,0.0,0.0,0.0,6.26,39.33,1.25,0.0,0.0,5.22,47.5
4.39,1.65,2.42,2.49,0.0,10.75,0.0,6.19,21.13,0.0,0.0,0.0,4.2,39.51,1.25,0.0,0.0,5.24,46.7000008
4.24,0.0,2.34,2.41,0.0,10.39,0.0,5.99,20.43,0.0,8.99,0.0,0.0,38.2,1.21,0.0,0.0,5.06,47.0999985
4.51,0.0,4.37,2.88,0.0,10.37,0.0,5.77,17.18,0.0,0.9,0.0,6.07,41.74,0.61,0.0,0.0,5.05,44.0
4.6,0.0,3.97,2.45,0.0,10.56,0.0,6.07,18.67,0.0,0.0,0.0,6.17,41.16,0.62,0.0,0.0,5.14,45.0
4.6,0.0,3.97,2.45,0.0,10.56,0.0,6.07,18.67,0.0,0.0,0.0,6.17,41.17,0.62,0.0,0.0,5.15,45.0
4.57,0.0,5.05,2.44,0.0,10.49,0.0,6.04,18.07,0.0,0.0,0.0,6.13,40.91,0.62,0.0,0.0,5.11,43.0
4.66,0.0,6.08,2.46,0.0,7.97,0.0,6.12,18.87,0.0,0.0,0.0,6.22,41.47,0.62,0.0,0.0,4.84,44.0
4.63,0.0,6.05,2.45,0.0,7.98,0.0,6.09,18.08,0.0,0.0,0.0,6.19,42.45,0.62,0.0,0.0,4.81,44.0
4.27,0.0,3.92,4.85,2.21,10.45,0.0,2.98,19.17,0.0,0.0,3.2,0.0,41.95,1.22,0.0,0.0,5.1,43.0
4.35,0.0,2.41,2.47,2.25,10.69,0.0,6.15,19.6,0.0,0.0,3.28,0.0,41.67,1.24,0.0,0.0,5.2,46.5999985
4.4,0.0,2.46,2.53,2.3,10.92,0.0,6.28,21.46,0.0,0.0,0.0,2.12,40.12,1.27,0.0,0.0,5.32,47.0
4.86,0.0,4.41,2.91,0.0,10.48,0.0,5.83,17.15,0.0,0.0,0.0,6.13,42.28,0.62,0.0,0.0,4.64,44.0
4.86,0.0,4.41,2.91,0.0,10.49,0.0,5.84,17.17,0.0,0.0,0.0,6.13,42.33,0.62,0.0,0.0,4.64,44.0
4.86,0.0,4.41,2.91,0.0,10.48,0.0,5.83,17.16,0.12,0.0,0.0,6.13,42.3,0.62,0.0,0.0,4.64,44.0
4.85,0.0,4.41,2.91,0.0,10.47,0.0,5.83,17.14,0.17,0.0,0.0,6.12,42.26,0.62,0.0,0.0,4.64,44.0
4.85,0.0,4.41,2.91,0.0,10.47,0.0,5.83,17.14,0.17,0.0,0.0,6.12,42.26,0.62,0.0,0.0,4.63,44.0
4.87,0.0,4.39,2.91,0.0,10.41,0.0,5.7,17.09,0.4,0.0,0.0,6.25,42.18,0.61,0.0,0.0,4.63,44.0
4.87,0.0,4.39,2.91,0.0,10.41,0.0,5.7,17.09,0.4,0.0,0.0,6.25,42.17,0.61,0.0,0.0,4.63,44.0
4.87,0.0,4.39,2.91,0.0,10.4,0.0,5.7,17.07,0.52,0.0,0.0,6.25,42.13,0.61,0.0,0.0,4.63,44.0
4.87,0.0,4.39,2.91,0.0,10.39,0.0,5.7,17.07,0.5,0.0,0.0,6.25,42.12,0.61,0.0,0.0,4.63,44.0
4.87,0.0,4.39,2.91,0.0,10.39,0.0,5.7,17.07,0.54,0.0,0.0,6.24,42.12,0.61,0.0,0.0,4.63,44.0
4.87,0.0,4.39,2.91,0.0,10.39,0.0,5.69,17.06,0.54,0.0,0.0,6.24,42.11,0.61,0.0,0.0,4.63,44.0
4.87,0.0,4.39,2.91,0.0,10.39,0.0,5.7,17.07,0.49,0.0,0.0,6.25,42.13,0.61,0.0,0.0,4.63,44.0
4.23,0.0,2.34,7.22,2.2,10.38,0.0,3.98,19.04,0.0,0.0,3.18,0.0,40.49,1.21,0.0,0.0,5.06,44.2999992
0.93,0.0,2.26,2.32,2.11,10.03,0.0,5.77,20.55,0.0,0.0,3.08,0.0,39.11,1.17,0.0,0.0,11.91,47.0
1.12,0.0,2.25,2.31,2.1,10.0,0.0,5.75,18.32,0.0,0.0,3.07,0.0,38.98,1.16,0.0,0.0,14.17,47.7000008
4.86,0.0,4.38,2.9,0.0,10.37,0.0,5.68,17.03,0.79,0.0,0.0,6.23,42.02,0.61,0.0,0.0,4.62,44.0
4.86,0.0,4.38,2.9,0.0,10.38,0.0,5.69,17.04,0.7,0.0,0.0,6.24,42.06,0.61,0.0,0.0,4.62,44.0
4.87,0.0,4.39,2.91,0.0,10.41,0.0,5.7,17.09,0.39,0.0,0.0,6.25,42.18,0.61,0.0,0.0,4.63,44.0
4.85,0.0,4.41,2.91,0.0,10.47,0.0,5.83,17.14,0.0,0.0,0.0,6.12,42.27,0.62,0.0,0.0,4.64,44.0
4.85,0.0,4.41,2.91,0.0,10.47,0.0,5.82,17.13,0.0,0.0,0.0,6.12,42.24,0.62,0.0,0.0,4.63,44.0
0.0,3.32,7.17,6.99,2.66,0.0,0.0,3.33,14.88,0.0,13.48,0.0,0.0,41.14,0.0,0.0,0.0,6.15,44.5
3.69,0.0,6.15,6.41,0.0,8.96,0.0,0.0,16.73,0.0,0.0,0.0,0.0,46.35,0.0,0.0,0.0,10.88,42.5
0.0,3.13,0.45,7.78,0.0,0.0,0.0,0.0,28.6,0.0,0.0,43.26,0.0,5.5,0.0,0.0,11.28,0.0,49.5
0.0,1.34,0.0,7.13,0.0,0.0,0.0,0.0,29.52,0.0,0.0,47.41,0.0,3.72,0.0,4.65,6.23,0.0,48.0
0.0,3.09,0.0,6.15,0.0,0.56,0.0,0.0,31.1,0.0,0.0,48.45,0.0,1.9,0.0,0.0,8.75,0.0,50.0
0.0,3.17,0.0,7.7,0.0,5.68,0.0,0.0,25.66,0.0,0.0,44.71,0.0,4.3,0.0,0.0,8.78,0.0,44.7999992
0.0,3.22,3.35,7.84,0.0,0.0,0.0,0.0,26.72,0.0,0.0,45.54,0.0,4.38,0.0,0.0,8.95,0.0,44.5999985
0.0,7.0,5.0,6.0,0.0,0.0,0.0,0.0,15.0,0.0,31.0,22.0,0.0,14.0,0.0,0.0,0.0,0.0,42.7000008
0.0,15.0,2.5,7.0,0.0,0.0,0.0,0.0,14.0,0.0,26.5,24.0,0.0,11.0,0.0,0.0,0.0,0.0,45.5999985
0.0,8.0,8.0,6.0,0.0,0.0,0.0,0.0,13.0,0.0,28.0,24.5,0.0,12.5,0.0,0.0,0.0,0.0,38.5999985
0.0,10.0,7.5,3.0,0.0,0.0,0.0,0.0,14.0,0.0,30.0,18.5,0.0,17.0,0.0,0.0,0.0,0.0,39.2000008
0.0,15.0,3.0,4.5,0.0,0.0,0.0,0.0,10.5,0.0,36.0,17.0,0.0,14.0,0.0,0.0,0.0,0.0,43.4000015
0.0,7.5,6.0,6.0,0.0,0.0,0.0,0.0,14.0,0.0,30.0,23.0,0.0,13.5,0.0,0.0,0.0,0.0,40.7000008
0.0,20.0,1.0,6.0,0.0,0.0,0.0,0.0,12.5,0.0,26.0,19.5,0.0,15.0,0.0,0.0,0.0,0.0,45.9000015
0.0,14.0,4.0,5.0,0.0,0.0,0.0,0.0,10.0,0.0,35.0,18.0,0.0,14.0,0.0,0.0,0.0,0.0,42.0
0.0,16.0,2.5,4.0,0.0,0.0,0.0,0.0,11.5,0.0,37.0,15.0,0.0,14.0,0.0,0.0,0.0,0.0,43.7000008
0.0,12.0,3.5,7.5,0.0,0.0,0.0,0.0,14.5,0.0,25.5,20.5,0.0,16.5,0.0,0.0,0.0,0.0,44.2999992
0.0,14.0,7.0,5.0,0.0,0.0,0.0,2.0,15.0,0.0,26.0,14.0,0.0,17.0,0.0,0.0,0.0,0.0,38.2999992
0.5,26.0,1.0,6.0,0.0,0.0,0.0,0.0,8.5,0.0,26.0,13.5,0.0,18.5,0.0,0.0,0.0,0.0,45.0
0.0,19.0,2.0,5.0,0.0,0.0,0.0,5.0,9.5,0.0,25.0,15.0,0.0,19.5,0.0,0.0,0.0,0.0,43.0
0.0,8.0,3.5,6.0,5.5,0.0,0.0,1.0,10.0,0.0,28.0,20.5,0.0,17.5,0.0,0.0,0.0,0.0,44.0
0.0,10.0,3.5,7.0,0.0,0.0,0.0,0.0,20.0,0.0,26.5,17.0,6.0,10.0,0.0,0.0,0.0,0.0,44.5999985
0.0,5.0,3.5,3.5,2.5,0.0,0.0,0.5,10.5,0.0,32.5,25.0,0.0,17.0,0.0,0.0,0.0,0.0,44.7999992
0.0,8.0,3.0,4.0,0.0,0.0,0.0,0.0,12.0,0.0,31.5,18.9,0.0,17.5,0.0,5.0,0.0,0.0,41.2000008
0.0,21.0,4.0,4.0,0.0,0.0,0.0,0.0,16.5,0.0,28.0,14.0,0.0,10.5,0.0,0.0,0.0,2.0,43.0
0.0,13.5,5.0,4.5,0.0,0.0,0.0,0.0,10.5,0.0,30.0,17.0,0.0,18.0,1.5,0.0,0.0,0.0,41.5999985
0.5,12.0,4.5,6.0,0.0,0.0,0.0,0.0,18.0,0.0,26.0,17.0,0.0,15.0,0.5,0.0,0.0,0.5,43.0
0.0,14.0,3.0,4.5,0.0,0.0,0.0,0.0,12.0,0.0,26.0,17.0,10.0,13.5,0.0,0.0,0.0,0.0,43.5999985
0.0,18.0,4.0,5.0,0.0,0.0,0.0,0.0,14.5,1.0,28.0,16.0,0.0,13.5,0.0,0.0,0.0,0.0,40.7999992
6.2,0.0,6.1,4.9,9.0,9.3,0.0,0.0,11.4,0.0,0.0,13.8,3.4,34.0,1.6,0.0,0.0,0.0,41.4000015
5.7,0.0,6.45,5.2,9.0,9.5,0.0,0.0,12.05,0.0,0.0,12.8,3.4,34.0,1.6,0.0,0.0,0.0,41.0
7.8,0.0,6.0,4.9,9.1,9.3,0.0,0.0,11.4,0.0,0.0,13.8,2.4,35.0,0.0,0.0,0.0,0.0,41.7999992
7.8,0.0,6.0,4.9,9.1,9.3,0.0,0.0,8.4,0.0,0.0,13.8,3.4,37.0,0.0,0.0,0.0,0.0,41.7999992
6.2,0.0,6.1,4.9,9.0,9.3,0.0,0.0,11.4,0.0,0.0,13.8,3.4,35.6,0.0,0.0,0.0,0.0,41.7000008
0.7,0.0,15.3,1.3,3.15,0.0,0.0,0.5,5.05,0.0,0.0,0.0,0.0,53.95,5.9,0.0,0.0,13.85,41.0999985
0.7,0.0,15.48,1.32,3.2,0.0,0.0,0.5,4.47,0.0,0.0,0.0,0.0,54.2,5.74,0.0,0.0,14.09,41.2000008
0.5,0.0,15.15,1.0,3.3,0.0,0.0,0.5,4.9,0.0,0.0,0.0,0.0,54.2,7.95,0.0,0.0,12.2,41.4000015
0.5,0.0,15.3,1.0,3.15,0.0,0.0,0.5,6.55,0.0,0.0,0.0,0.0,52.75,5.9,0.0,0.0,14.05,41.0999985
0.6,0.0,15.85,1.0,3.15,0.0,0.0,0.5,3.8,0.0,0.0,0.0,0.0,54.45,5.95,0.0,0.0,14.4,40.7999992
0.5,0.0,15.4,1.0,3.05,0.0,0.0,0.5,6.05,0.0,0.0,0.0,0.0,53.05,6.1,0.0,0.0,14.05,40.7999992
0.5,0.0,15.3,1.3,3.15,0.0,0.0,0.5,4.85,0.0,0.0,0.0,0.0,53.95,6.3,0.0,0.0,13.85,41.2000008
0.5,0.0,15.65,1.3,2.0,0.0,0.0,0.5,5.05,0.0,0.0,0.0,0.0,52.95,5.9,0.0,0.0,15.85,40.7999992
0.5,0.0,16.1,1.3,2.35,0.0,0.0,0.5,2.95,0.0,0.0,0.0,0.0,56.4,8.2,0.0,0.0,11.4,40.5
1.0,0.0,15.35,1.0,3.1,0.0,0.0,0.5,4.9,0.0,0.0,0.0,0.0,54.2,7.45,0.0,0.0,12.2,41.2000008
0.7,0.0,15.25,1.3,3.8,0.0,0.0,0.5,4.35,0.0,0.0,0.0,0.0,53.25,5.95,0.0,0.0,14.6,41.5999985
0.7,0.0,15.3,1.3,3.15,0.0,0.0,0.5,5.05,0.0,0.0,0.0,0.0,52.95,6.9,0.0,0.0,13.85,41.2999992
0.7,0.0,14.65,1.3,3.8,0.0,0.0,0.5,5.9,0.0,0.0,0.0,0.0,54.7,5.95,0.0,0.0,12.2,41.4000015
0.7,0.0,15.3,1.3,3.15,0.0,0.0,0.5,5.05,0.0,0.0,0.0,0.0,54.95,4.9,0.0,0.0,13.85,41.0
0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44.36,3.5,43.96,0.0,5.0,37.2000008
0.0,0.0,0.0,0.0,2.99,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45.42,3.49,43.82,0.0,4.08,36.9000015
0.0,0.0,0.0,0.0,1.99,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44.22,3.49,45.82,0.0,4.08,36.7999992
0.0,10.11,0.0,0.0,0.0,0.0,0.0,0.0,4.5,0.0,28.33,0.0,0.0,48.15,1.0,0.0,0.0,7.51,57.29999920000001
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,41.62,0.0,19.41,38.97,0.0,0.0,0.0,0.0,0.0,0.0,56.5999985
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.88,0.0,38.94,25.18,0.0,0.0,0.0,0.0,0.0,0.0,56.20000079999999
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39.91,0.0,41.43,18.66,0.0,0.0,0.0,0.0,0.0,0.0,57.4000015
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48.2,0.0,6.7,45.1,0.0,0.0,0.0,0.0,0.0,0.0,57.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,52.75,0.0,22.55,24.7,0.0,0.0,0.0,0.0,0.0,0.0,60.20000079999999
0.0,0.0,15.2,8.5,5.0,5.5,0.0,0.0,0.0,0.0,14.2,0.0,0.5,42.6,3.5,0.0,0.0,5.0,34.2999992
0.0,0.0,16.0,4.0,5.0,6.0,0.0,0.0,0.0,0.0,12.4,0.0,2.0,45.5,2.0,0.0,0.0,7.1,35.2000008
0.0,0.0,15.0,5.2,5.0,6.0,0.0,1.3,0.0,0.0,12.0,0.0,2.5,44.0,2.0,0.0,0.0,7.0,35.0999985
0.0,0.0,15.9,6.2,6.0,9.0,0.0,0.0,0.0,0.0,8.8,0.0,4.0,41.8,4.7,0.0,0.0,3.6,33.200000800000005
0.5,0.0,13.5,6.2,6.3,9.4,0.0,0.0,0.0,0.0,12.0,0.0,0.0,43.8,4.7,0.0,0.0,3.1,34.5
0.88,9.91,0.1,0.0,0.0,0.0,0.0,17.18,6.06,0.0,0.0,0.0,0.0,50.52,12.29,0.0,0.0,2.8,57.1800003
0.0,9.24,0.82,0.0,0.0,0.0,0.0,17.45,4.1,0.3,0.0,0.0,0.0,51.33,13.47,0.0,0.0,3.28,56.5699997
0.0,9.3,0.7,0.0,0.2,0.0,0.0,17.48,3.59,0.5,0.0,0.0,0.0,50.99,13.92,0.0,0.0,3.33,56.70999910000001
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,59.36,0.0,0.0,0.0,0.0,8.01,0.0,0.0,0.0,32.63,66.2666626
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,66.82,0.0,0.0,0.0,0.0,9.01,24.17,0.0,0.0,0.0,65.384613
13.32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,76.38,0.0,0.0,0.0,0.0,10.3,0.0,0.0,0.0,0.0,58.49462510000001
0.0,0.0,0.0,0.0,0.0,0.0,0.0,31.3,0.0,0.0,0.0,0.0,31.81,36.89,0.0,0.0,0.0,0.0,51.0299988
0.0,11.79,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,57.12,0.0,0.0,31.09,0.0,0.0,0.0,0.0,50.7999992
0.0,9.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,51.0,0.0,0.0,39.97,0.0,0.0,0.0,0.0,54.0
0.0,1.88,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49.56,0.0,0.0,48.56,0.0,0.0,0.0,0.0,56.79999920000001
0.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48.37,0.0,0.0,40.62,0.0,0.0,0.0,0.0,53.9000015
0.0,21.39,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,47.02,0.0,0.0,31.59,0.0,0.0,0.0,0.0,50.0
0.0,21.84,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44.57,0.0,0.0,33.59,0.0,0.0,0.0,0.0,50.4000015
0.0,28.68,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36.02,0.0,0.0,35.29,0.0,0.0,0.0,0.0,50.0
0.0,24.38,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.62,0.0,0.0,45.0,0.0,0.0,0.0,0.0,52.70000079999999
0.0,38.97,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.18,0.0,0.0,37.85,0.0,0.0,0.0,0.0,49.2000008
0.0,44.69,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.04,0.0,0.0,39.27,0.0,0.0,0.0,0.0,48.7000008
0.0,11.35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,61.11,0.0,0.0,27.54,0.0,0.0,0.0,0.0,49.7000008
0.0,5.14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,58.15,0.0,0.0,36.71,0.0,0.0,0.0,0.0,53.79999920000001
0.0,8.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,57.63,0.0,0.0,33.87,0.0,0.0,0.0,0.0,52.0999985
0.0,15.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,56.62,0.0,0.0,28.35,0.0,0.0,0.0,0.0,49.5999985
0.0,8.67,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,55.51,0.0,0.0,35.83,0.0,0.0,0.0,0.0,52.79999920000001
0.0,12.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,55.01,0.0,0.0,32.97,0.0,0.0,0.0,0.0,51.7000008
0.0,13.68,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,54.76,0.0,0.0,31.56,0.0,0.0,0.0,0.0,51.0999985
0.0,15.32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,54.52,0.0,0.0,30.16,0.0,0.0,0.0,0.0,50.2999992
0.0,16.95,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,54.28,0.0,0.0,28.78,0.0,0.0,0.0,0.0,50.0
0.0,2.67,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,55.3,0.0,0.0,42.03,0.0,0.0,0.0,0.0,55.5
0.0,13.95,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,52.57,0.0,0.0,33.48,0.0,0.0,0.0,0.0,51.4000015
0.0,15.63,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,52.33,0.0,0.0,32.04,0.0,0.0,0.0,0.0,50.9000015
0.0,5.47,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,51.49,0.0,0.0,43.04,0.0,0.0,0.0,0.0,55.29999920000001
0.0,7.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,51.24,0.0,0.0,41.5,0.0,0.0,0.0,0.0,54.5999985
0.0,10.78,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.76,0.0,0.0,38.46,0.0,0.0,0.0,0.0,53.5
0.0,12.52,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.53,0.0,0.0,36.96,0.0,0.0,0.0,0.0,52.70000079999999
0.0,14.24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.29,0.0,0.0,35.47,0.0,0.0,0.0,0.0,52.0
0.0,15.94,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.06,0.0,0.0,34.0,0.0,0.0,0.0,0.0,51.5
0.0,17.63,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49.83,0.0,0.0,32.54,0.0,0.0,0.0,0.0,50.7999992
0.0,20.97,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49.37,0.0,0.0,29.66,0.0,0.0,0.0,0.0,49.5999985
0.0,7.41,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48.84,0.0,0.0,43.75,0.0,0.0,0.0,0.0,55.20000079999999
0.0,9.22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48.61,0.0,0.0,42.18,0.0,0.0,0.0,0.0,54.5999985
0.0,12.78,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48.14,0.0,0.0,39.08,0.0,0.0,0.0,0.0,52.79999920000001
0.0,14.53,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,47.91,0.0,0.0,37.55,0.0,0.0,0.0,0.0,52.5999985
0.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,47.46,0.0,0.0,34.54,0.0,0.0,0.0,0.0,51.4000015
0.0,23.07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,46.8,0.0,0.0,30.13,0.0,0.0,0.0,0.0,49.2000008
0.0,3.82,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,46.8,0.0,0.0,49.38,0.0,0.0,0.0,0.0,56.5999985
0.0,5.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,46.57,0.0,0.0,47.73,0.0,0.0,0.0,0.0,56.0
0.0,7.57,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,46.34,0.0,0.0,46.09,0.0,0.0,0.0,0.0,55.5
0.0,9.41,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,46.11,0.0,0.0,44.48,0.0,0.0,0.0,0.0,55.20000079999999
0.0,11.24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45.88,0.0,0.0,42.88,0.0,0.0,0.0,0.0,54.5
0.0,13.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45.66,0.0,0.0,41.29,0.0,0.0,0.0,0.0,53.5999985
0.0,14.84,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45.44,0.0,0.0,39.72,0.0,0.0,0.0,0.0,53.0
