,Li2O,TiO2,ZrO2,SrO,Na2O,ZnO,Nb2O5,Nb2O3,Al2O3,Sb2O3,Y2O3,B2O3,BaO,La2O3,SiO2,K2O,CaO,PbO,ABBENUM
180,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,51.82,37.14,0.0,11.04,0.0,0.0,0.0,63.7
181,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.2,42.65,0.0,25.14,0.0,0.0,0.0,63.6
182,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.01,42.56,0.0,19.43,0.0,0.0,0.0,63.5
183,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34.39,42.91,0.0,22.7,0.0,0.0,0.0,63.6
184,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,47.07,42.13,0.0,10.8,0.0,0.0,0.0,63.2
185,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.78,42.64,0.0,16.57,0.0,0.0,0.0,63.6
186,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,43.84,42.45,0.0,13.7,0.0,0.0,0.0,63.7
187,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,43.84,42.45,0.0,13.7,0.0,0.0,0.0,63.8
188,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49.68,42.21,0.0,8.099999999999998,0.0,0.0,0.0,63.2
189,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,52.58,42.03,0.0,5.38,0.0,0.0,0.0,63.1
190,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,55.39,41.86,0.0,2.74,0.0,0.0,0.0,63.4
191,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.95,49.25,0.0,40.8,0.0,0.0,0.0,59.5
192,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.77,48.77,0.0,32.46,0.0,0.0,0.0,61.5
193,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.91,48.35,0.0,26.74,0.0,0.0,0.0,62.3
194,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.05,48.13,0.0,23.81,0.0,0.0,0.0,62.3
195,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.65,47.95,0.0,21.39,0.0,0.0,0.0,62.7
196,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.56,48.7,0.0,29.74,0.0,0.0,0.0,61.6
197,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.47,48.41,0.0,24.11,0.0,0.0,0.0,62.2
198,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36.19,47.92,0.0,15.88,0.0,0.0,0.0,63.0
199,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.62,49.67,0.0,37.71,0.0,0.0,0.0,60.3
200,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.75,48.42,0.0,20.83,0.0,0.0,0.0,62.3
201,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.35,53.14,0.0,20.5,0.0,0.0,0.0,61.0
202,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37.69,52.28,0.0,10.02,0.0,0.0,0.0,62.1
203,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44.62,51.76,0.0,3.62,0.0,0.0,0.0,61.8
204,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.11,53.8,0.0,27.1,0.0,0.0,0.0,60.1
205,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.52,52.93,0.0,16.54,0.0,0.0,0.0,61.6
206,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,46.27,51.74,0.0,1.99,0.0,0.0,0.0,62.2
207,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34.98,52.7,0.0,12.32,0.0,0.0,0.0,61.6
208,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.87,55.15,0.0,20.98,0.0,0.0,0.0,60.1
209,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.1,55.08,0.0,18.82,0.0,0.0,0.0,60.6
210,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.22,57.85,0.0,29.93,0.0,0.0,0.0,57.7
211,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.26,58.43,0.0,35.3,0.0,0.0,0.0,56.7
212,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.61,57.62,0.0,24.77,0.0,0.0,0.0,58.7
213,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.18,57.61,0.0,22.21,0.0,0.0,0.0,59.5
214,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.88,57.5,0.0,19.62,0.0,0.0,0.0,59.7
215,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.37,57.29,0.0,17.33,0.0,0.0,0.0,60.1
216,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.26,57.06,0.0,14.68,0.0,0.0,0.0,60.2
217,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.85,56.85,0.0,12.3,0.0,0.0,0.0,60.5
218,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.82,56.95,0.0,12.23,0.0,0.0,0.0,60.4
219,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39.0,56.28,0.0,4.71,0.0,0.0,0.0,61.1
220,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.0,57.28,0.0,14.72,0.0,0.0,0.0,60.0
221,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.36,56.84,0.0,9.8,0.0,0.0,0.0,60.5
222,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36.17,56.61,0.0,7.21,0.0,0.0,0.0,60.8
223,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.81,65.18,0.0,16.01,0.0,0.0,0.0,56.3
224,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.88,65.17,0.0,15.95,0.0,0.0,0.0,55.8
225,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.18,65.51,0.0,18.31,0.0,0.0,0.0,55.7
226,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.33,65.03,0.0,13.63,0.0,0.0,0.0,56.8
227,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.18,64.93,0.0,8.88,0.0,0.0,0.0,56.9
228,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42.19,47.63,0.0,10.18,0.0,0.0,0.0,63.0
229,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44.89,47.44,0.0,7.67,0.0,0.0,0.0,63.6
230,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,47.33,47.5,0.0,5.17,0.0,0.0,0.0,62.5
231,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.69,51.23,0.0,33.08,0.0,0.0,0.0,60.0
232,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.46,53.41,0.0,31.13,0.0,0.0,0.0,59.3
233,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.07,53.4,0.0,29.53,0.0,0.0,0.0,59.9
234,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.39,53.3,0.0,28.3,0.0,0.0,0.0,59.9
235,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37.0,51.91,0.0,11.09,0.0,0.0,0.0,61.9
236,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.01,53.21,0.0,25.78,0.0,0.0,0.0,60.0
237,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.98,52.99,0.0,23.02,0.0,0.0,0.0,60.8
238,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.98,54.53,0.0,40.49,0.0,0.0,0.0,57.1
239,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.86,54.31,0.0,37.82,0.0,0.0,0.0,57.9
240,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.51,53.21,0.0,24.27,0.0,0.0,0.0,60.4
241,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39.15,51.96,0.0,8.89,0.0,0.0,0.0,62.1
242,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42.73,51.69,0.0,5.58,0.0,0.0,0.0,62.0
243,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,43.14,51.66,0.0,5.2,0.0,0.0,0.0,62.4
244,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.2,54.1,0.0,33.7,0.0,0.0,0.0,59.0
245,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.16,53.12,0.0,21.72,0.0,0.0,0.0,60.9
246,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.06,52.6,0.0,15.33,0.0,0.0,0.0,62.0
247,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.61,52.48,0.0,13.9,0.0,0.0,0.0,62.0
248,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36.27,52.28,0.0,11.45,0.0,0.0,0.0,61.8
249,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36.55,52.26,0.0,11.19,0.0,0.0,0.0,62.0
250,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,41.4,56.19,0.0,2.41,0.0,0.0,0.0,61.1
251,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.86,57.1,0.0,9.03,0.0,0.0,0.0,60.7
252,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.7,57.21,0.0,9.090000000000002,0.0,0.0,0.0,60.3
253,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.28,58.76,0.0,23.96,0.0,0.0,0.0,58.3
254,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.8,58.55,0.0,21.65,0.0,0.0,0.0,58.8
255,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.15,58.52,0.0,15.33,0.0,0.0,0.0,59.2
256,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.9,58.19,0.0,5.91,0.0,0.0,0.0,60.1
257,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37.44,59.56,0.0,2.99,0.0,0.0,0.0,60.0
258,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.61,61.98,0.0,26.41,0.0,0.0,0.0,56.3
259,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.11,61.51,0.0,20.38,0.0,0.0,0.0,57.5
260,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,61.96,0.0,24.04,0.0,0.0,0.0,56.8
261,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.58,61.83,0.0,21.59,0.0,0.0,0.0,56.8
262,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.16,61.61,0.0,19.23,0.0,0.0,0.0,57.7
263,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.92,61.37,0.0,16.71,0.0,0.0,0.0,58.1
264,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.66,61.13,0.0,14.21,0.0,0.0,0.0,58.6
265,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.88,60.68,0.0,9.44,0.0,0.0,0.0,59.2
266,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.28,61.0,0.0,11.71,0.0,0.0,0.0,58.7
267,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.37,60.65,0.0,6.98,0.0,0.0,0.0,59.4
268,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34.86,60.52,0.0,4.61,0.0,0.0,0.0,59.2
269,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37.39,60.39,0.0,2.21,0.0,0.0,0.0,59.7
270,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.78,65.46,0.0,20.76,0.0,0.0,0.0,55.2
271,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.43,64.85,0.0,13.72,0.0,0.0,0.0,56.4
272,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.83,66.06,0.0,18.1,0.0,0.0,0.0,55.4
273,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,68.09,0.0,16.9,0.0,0.0,0.0,54.7
274,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.3,67.87,0.0,14.82,0.0,0.0,0.0,54.7
275,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.92,67.87,0.0,12.21,0.0,0.0,0.0,55.0
276,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.89,70.18,0.0,12.93,0.0,0.0,0.0,53.4
277,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.75,0.0,0.0,0.0,50.78,0.0,42.46,0.0,0.0,0.0,55.3
278,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.62,0.0,0.0,0.0,53.08,0.0,40.3,0.0,0.0,0.0,55.5
279,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.49,0.0,0.0,0.0,55.28,0.0,38.23,0.0,0.0,0.0,55.6
280,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.36,0.0,0.0,0.0,57.4,0.0,36.24,0.0,0.0,0.0,54.3
281,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.24,0.0,0.0,0.0,59.43,0.0,34.32,0.0,0.0,0.0,54.3
282,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.12,0.0,0.0,0.0,61.39,0.0,32.48,0.0,0.0,0.0,54.0
283,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.57,0.0,0.0,0.0,54.79,0.0,36.63,0.0,0.0,0.0,54.8
284,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.41,0.0,0.0,0.0,56.9,0.0,34.69,0.0,0.0,0.0,54.9
285,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.25,0.0,0.0,0.0,58.93,0.0,32.82,0.0,0.0,0.0,55.4
286,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.95,0.0,0.0,0.0,62.77,0.0,29.28,0.0,0.0,0.0,53.4
287,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.28,0.0,0.0,0.0,47.5,0.0,41.22,0.0,0.0,0.0,57.0
288,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.22,0.0,0.0,0.0,58.43,0.0,31.34,0.0,0.0,0.0,54.2
289,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.04,0.0,0.0,0.0,60.38,0.0,29.58,0.0,0.0,0.0,54.4
290,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.86,0.0,0.0,0.0,62.26,0.0,27.88,0.0,0.0,0.0,53.8
291,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.4,0.0,0.0,0.0,55.94,0.0,31.66,0.0,0.0,0.0,54.7
292,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.95,0.0,0.0,0.0,59.89,0.0,28.16,0.0,0.0,0.0,53.7
293,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.82,0.0,0.0,0.0,59.4,0.0,26.77,0.0,0.0,0.0,53.6
294,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.58,0.0,0.0,0.0,61.27,0.0,25.15,0.0,0.0,0.0,52.5
295,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,46.91,7.12,45.96,0.0,0.0,0.0,56.0
296,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49.26,6.98,43.76,0.0,0.0,0.0,55.6
297,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,52.61,6.77,40.61,0.0,0.0,0.0,54.9
298,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,54.74,6.65,38.61,0.0,0.0,0.0,54.3
299,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,57.78,6.46,35.75,0.0,0.0,0.0,53.8
300,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37.19,17.18,45.63,0.0,0.0,0.0,55.4
301,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39.65,16.85,43.5,0.0,0.0,0.0,54.8
302,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,43.15,16.37,40.47,0.0,0.0,0.0,54.2
303,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48.58,15.64,35.77000000000001,0.0,0.0,0.0,53.3
304,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.62,15.37,34.01,0.0,0.0,0.0,52.6
305,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,52.59,15.1,32.31,0.0,0.0,0.0,51.9
306,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.22,22.78,42.0,0.0,0.0,0.0,54.2
307,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37.58,22.36,40.06,0.0,0.0,0.0,53.8
308,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,43.12,21.38,35.49,0.0,0.0,0.0,52.6
309,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48.21,20.49,31.31,0.0,0.0,0.0,51.5
310,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,51.05,19.98,28.96,0.0,0.0,0.0,50.8
311,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.12,30.94,39.94,0.0,0.0,0.0,52.3
312,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.62,30.14,37.24,0.0,0.0,0.0,52.7
313,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34.86,29.63,35.52000000000001,0.0,0.0,0.0,52.0
314,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31.09,34.47,34.44,0.0,0.0,0.0,50.8
315,0.0,18.29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,43.88,0.0,37.83,0.0,0.0,0.0,34.0
316,0.0,22.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,43.39,0.0,34.01,0.0,0.0,0.0,30.6
317,0.0,26.82,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42.91,0.0,30.27,0.0,0.0,0.0,27.6
318,0.0,30.95,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42.44,0.0,26.61,0.0,0.0,0.0,25.3
319,0.0,4.48,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,51.65,0.0,43.86,0.0,0.0,0.0,49.9
320,0.0,8.87,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,51.09,0.0,40.04,0.0,0.0,0.0,43.7
321,0.0,13.16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.53,0.0,36.3,0.0,0.0,0.0,38.6
322,0.0,17.36,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49.99,0.0,32.65,0.0,0.0,0.0,34.3
323,0.0,21.47,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49.46,0.0,29.07,0.0,0.0,0.0,30.9
324,0.0,25.49,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48.93,0.0,25.57,0.0,0.0,0.0,28.1
325,0.0,4.26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,57.26,0.0,38.47,0.0,0.0,0.0,49.4
326,0.0,8.429999999999998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,56.67,0.0,34.9,0.0,0.0,0.0,43.1
327,0.0,12.52,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,56.08,0.0,31.4,0.0,0.0,0.0,38.3
328,0.0,0.0,0.0,0.0,0.0,0.0,5.65,0.0,0.0,0.0,0.0,0.0,52.17,0.0,42.17,0.0,0.0,0.0,51.1
329,0.0,0.0,0.0,0.0,0.0,0.0,5.44,0.0,0.0,0.0,0.0,0.0,56.46,0.0,38.1,0.0,0.0,0.0,50.5
330,0.0,0.0,0.0,0.0,0.0,0.0,5.24,0.0,0.0,0.0,0.0,0.0,60.42,0.0,34.34,0.0,0.0,0.0,49.6
331,0.0,0.0,0.0,0.0,0.0,0.0,15.59,0.0,0.0,0.0,0.0,0.0,47.98,0.0,36.43,0.0,0.0,0.0,43.8
332,0.0,0.0,0.0,0.0,0.0,0.0,15.05,0.0,0.0,0.0,0.0,0.0,52.07,0.0,32.88,0.0,0.0,0.0,43.0
333,0.0,0.0,0.0,0.0,0.0,0.0,14.53,0.0,0.0,0.0,0.0,0.0,55.89,0.0,29.57,0.0,0.0,0.0,42.7
334,0.0,0.0,0.0,0.0,0.0,0.0,14.06,0.0,0.0,0.0,0.0,0.0,59.46,0.0,26.48,0.0,0.0,0.0,40.8
335,0.0,0.0,0.0,0.0,0.0,0.0,24.06,0.0,0.0,0.0,0.0,0.0,44.4,0.0,31.54,0.0,0.0,0.0,37.9
336,0.0,0.0,0.0,0.0,0.0,0.0,23.27,0.0,0.0,0.0,0.0,0.0,48.32,0.0,28.41,0.0,0.0,0.0,37.7
337,0.0,0.0,0.0,0.0,0.0,0.0,22.53,0.0,0.0,0.0,0.0,0.0,51.99,0.0,25.47,0.0,0.0,0.0,38.1
338,0.0,0.0,0.0,0.0,0.0,0.0,21.84,0.0,0.0,0.0,0.0,0.0,55.44,0.0,22.71,0.0,0.0,0.0,37.6
339,0.0,0.0,0.0,0.0,0.0,0.0,31.34,0.0,0.0,0.0,0.0,0.0,41.32,0.0,27.33,0.0,0.0,0.0,33.5
340,0.0,0.0,0.0,0.0,0.0,0.0,30.39,0.0,0.0,0.0,0.0,0.0,45.07,0.0,24.53,0.0,0.0,0.0,33.6
341,0.0,0.0,0.0,0.0,0.0,0.0,29.49,0.0,0.0,0.0,0.0,0.0,48.6,0.0,21.9,0.0,0.0,0.0,33.6
342,0.0,0.0,0.0,0.0,0.0,0.0,28.64,0.0,0.0,0.0,0.0,0.0,51.93,0.0,19.42,0.0,0.0,0.0,33.7
343,0.0,0.0,0.0,0.0,0.0,0.0,27.84,0.0,0.0,0.0,0.0,0.0,55.07,0.0,17.08,0.0,0.0,0.0,33.8
344,0.0,0.0,0.0,0.0,0.0,0.0,37.69,0.0,0.0,0.0,0.0,0.0,38.65,0.0,23.66,0.0,0.0,0.0,29.8
345,0.0,0.0,0.0,0.0,0.0,0.0,36.61,0.0,0.0,0.0,0.0,0.0,42.24,0.0,21.15,0.0,0.0,0.0,30.2
346,0.0,0.0,0.0,0.0,0.0,0.0,35.6,0.0,0.0,0.0,0.0,0.0,45.63,0.0,18.77,0.0,0.0,0.0,30.5
347,0.0,0.0,0.0,0.0,0.0,0.0,34.63,0.0,0.0,0.0,0.0,0.0,48.83,0.0,16.53,0.0,0.0,0.0,30.7
348,0.0,0.0,0.0,0.0,0.0,0.0,33.72,0.0,0.0,0.0,0.0,0.0,51.87,0.0,14.4,0.0,0.0,0.0,31.0
349,0.0,0.0,0.0,0.0,0.0,0.0,42.1,0.0,0.0,0.0,0.0,0.0,39.73,0.0,18.17,0.0,0.0,0.0,27.6
350,0.0,0.0,0.0,0.0,0.0,0.0,41.0,0.0,0.0,0.0,0.0,0.0,42.99,0.0,16.01,0.0,0.0,0.0,27.8
375,0.0,0.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,80.0,0.0,0.0,0.0,59.29
376,0.0,0.0,0.0,0.0,0.0,0.0,0.13,0.0,5.01,0.0,0.0,0.0,0.0,0.0,94.86000000000001,0.0,0.0,0.0,67.5
402,0.0,0.0,0.0,0.0,0.0,0.0,5.89,0.0,0.0,0.0,0.0,0.0,47.54,0.0,46.57,0.0,0.0,0.0,51.7
403,0.0,0.0,0.0,0.0,0.0,0.0,5.65,0.0,0.0,0.0,0.0,0.0,52.17,0.0,42.17,0.0,0.0,0.0,51.1
404,0.0,0.0,0.0,0.0,0.0,0.0,5.44,0.0,0.0,0.0,0.0,0.0,56.46,0.0,38.1,0.0,0.0,0.0,50.5
405,0.0,0.0,0.0,0.0,0.0,0.0,5.24,0.0,0.0,0.0,0.0,0.0,60.42,0.0,34.34,0.0,0.0,0.0,49.6
