Li2O,ZnO,TiO2,ZrO2,CaO,Nb2O5,Nb2O3,Al2O3,B2O3,Sb2O3,BaO,La2O3,SrO,SiO2,Na2O,PbO,Y2O3,K2O,RI
0.0,3.0,2.5,0.0,10.0,0.0,0.0,0.0,8.0,0.0,43.5,0.0,0.0,32.0,0.2,0.3,0.0,0.0,1.6580000000000001
0.0,3.0,3.0,0.0,10.0,0.0,0.0,0.0,8.0,3.0,37.2,0.0,0.0,32.0,0.0,3.5,0.0,0.0,1.6680000000000001
0.0,3.0,3.0,0.0,10.0,0.0,0.0,0.0,8.0,0.0,37.2,0.0,0.0,32.0,0.0,6.5,0.0,0.0,1.671
0.0,2.0,11.0,0.0,10.0,0.0,0.0,0.5,7.5,0.0,36.2,0.0,0.0,32.0,0.0,0.3,0.0,0.0,1.696
0.0,0.0,46.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.2,0.0,0.0,0.0,30.3,1.74
0.0,0.0,43.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.4,0.0,0.0,0.0,30.6,1.716
0.2,0.0,0.0,0.0,20.0,0.0,0.0,1.0,43.0,0.05,0.0,22.75,0.0,10.0,0.0,0.0,3.0,0.0,1.659
0.2,0.0,0.0,0.0,20.0,0.0,0.0,1.0,43.0,0.05,0.0,19.75,0.0,10.0,0.0,0.0,6.0,0.0,1.656
0.2,0.0,0.0,0.0,20.0,0.0,0.0,1.0,43.0,0.05,0.0,16.75,0.0,10.0,0.0,0.0,9.0,0.0,1.6540000000000001
0.2,0.0,0.0,0.0,20.0,0.0,0.0,1.0,43.0,0.05,0.0,13.75,0.0,10.0,0.0,0.0,12.0,0.0,1.651
0.2,0.0,0.0,0.0,20.0,0.0,0.0,1.0,43.0,0.05,0.0,25.75,0.0,10.0,0.0,0.0,0.0,0.0,1.6619999
0.2,0.0,0.0,0.0,21.25,0.0,0.0,1.2,46.73,0.05,0.0,16.57,0.0,11.0,0.0,0.0,3.0,0.0,1.6380000000000001
0.1,0.0,0.0,0.0,20.0,0.0,0.0,0.3,42.0,0.1,0.0,20.5,0.0,15.0,0.0,0.0,2.0,0.0,1.646
0.45,0.0,0.0,0.0,20.0,0.0,0.0,4.0,43.5,0.1,0.0,22.95,0.0,8.0,0.0,0.0,1.0,0.0,1.651
0.3,0.0,0.0,0.0,18.45,0.0,0.0,0.48,43.75,0.02,0.0,25.0,0.0,7.0,0.0,0.0,5.0,0.0,1.671
0.2,0.0,0.0,0.0,19.85,0.0,0.0,2.5,50.0,0.1,0.0,10.0,0.0,12.35,0.0,0.0,5.0,0.0,1.614
0.2,0.0,0.0,0.0,23.0,0.0,0.0,3.0,44.0,0.3,0.0,22.0,0.0,6.0,0.0,0.0,1.5,0.0,1.66
0.3,0.0,0.0,0.0,18.0,0.0,0.0,1.0,45.5,0.3,0.0,20.4,0.0,6.5,0.0,0.0,8.0,0.0,1.6619999
0.2,0.0,0.0,0.0,21.25,0.0,0.0,1.2,48.73,0.05,0.0,17.07,0.0,8.5,0.0,0.0,3.0,0.0,1.6390001
0.3,0.0,0.0,0.0,24.2,0.0,0.0,1.5,42.5,0.4,0.0,14.1,0.0,13.0,0.0,0.0,4.0,0.0,1.643
0.2,0.0,0.0,0.0,19.8,0.0,0.0,2.0,40.0,0.5,0.0,20.0,0.0,7.5,0.0,0.0,10.0,0.0,1.675
0.4,0.0,0.0,0.0,25.0,0.0,0.0,2.0,43.5,0.1,0.0,14.6,0.0,10.0,0.0,0.0,4.4,0.0,1.6480000000000001
0.2,0.0,0.0,0.0,20.0,0.0,0.0,1.0,43.0,0.05,0.0,10.75,0.0,10.0,0.0,0.0,15.0,0.0,1.6480000000000001
0.4,0.0,0.0,0.0,21.0,0.0,0.0,5.0,44.0,0.1,0.0,20.0,0.0,7.5,0.0,0.0,2.0,0.0,1.6469999999999998
0.2,0.0,0.0,0.0,20.0,0.0,0.0,1.25,45.0,0.05,0.0,17.0,5.0,8.5,0.0,0.0,3.0,0.0,1.6480000000000001
0.2,0.0,0.0,0.0,18.5,0.0,0.0,1.0,42.5,0.05,10.0,16.75,0.0,7.5,0.0,0.0,3.5,0.0,1.6640000000000001
0.2,10.0,0.0,0.0,18.5,0.0,0.0,1.0,42.5,0.05,0.0,16.75,0.0,7.5,0.0,0.0,3.5,0.0,1.661
0.2,0.0,0.0,0.0,20.0,2.0,0.0,1.0,43.0,0.05,0.0,22.75,0.0,8.0,0.0,0.0,3.0,0.0,1.676
0.2,0.0,1.0,0.0,20.0,0.0,0.0,1.0,43.0,0.05,0.0,19.75,0.0,10.0,0.0,0.0,5.0,0.0,1.6619999
0.2,0.0,0.0,0.0,20.0,0.0,0.0,2.0,35.0,0.02,0.0,17.78,0.0,20.0,0.0,0.0,5.0,0.0,1.643
0.2,0.0,0.0,0.0,19.68,0.0,0.0,2.0,50.0,0.02,0.0,13.0,0.0,5.1,0.0,0.0,10.0,0.0,1.645
0.2,0.0,0.0,0.0,15.78,0.0,0.0,2.0,55.0,0.02,0.0,15.0,0.0,6.0,0.0,0.0,6.0,0.0,1.624
0.2,0.0,0.0,0.0,13.0,0.0,0.0,9.8,44.98,0.02,0.0,18.0,0.0,11.0,0.0,0.0,3.0,0.0,1.607
0.2,0.0,0.0,0.0,14.78,0.0,0.0,2.0,45.0,0.02,0.0,30.0,0.0,7.0,0.0,0.0,1.0,0.0,1.6619999
0.2,0.0,0.0,0.0,11.0,0.0,0.0,1.0,45.0,0.0,15.0,13.0,0.0,9.8,0.0,0.0,5.0,0.0,1.636
0.2,15.0,0.0,0.0,11.0,0.0,0.0,1.0,43.0,0.0,0.0,16.0,0.0,6.0,0.0,0.0,7.8,0.0,1.646
0.2,0.0,2.0,0.0,16.0,0.0,0.0,2.0,45.0,0.0,0.0,20.8,0.0,8.0,0.0,0.0,6.0,0.0,1.6619999
0.2,0.0,0.0,5.0,16.0,0.0,0.0,2.0,46.8,0.0,0.0,16.0,0.0,7.0,0.0,0.0,7.0,0.0,1.656
0.2,0.0,0.0,0.0,20.0,2.0,0.0,0.0,45.0,0.0,0.0,16.0,0.0,9.8,0.0,0.0,7.0,0.0,1.618
0.2,0.0,0.0,0.0,20.0,0.0,0.0,1.5,45.0,1.0,0.0,19.3,0.0,11.0,0.0,0.0,2.0,0.0,1.6480000000000001
0.2,0.0,0.0,0.0,20.0,0.0,0.0,1.0,47.0,0.0,0.0,19.8,0.0,11.0,0.0,0.0,1.0,0.0,1.6390001
0.2,0.0,0.0,0.0,20.0,0.0,0.0,2.0,45.0,0.0,0.0,21.3,0.0,11.0,0.0,0.0,0.5,0.0,1.643
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,46.5,0.0,0.0,0.0,0.0,23.5,30.0,0.0,0.0,0.0,1.526
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48.5,0.0,0.0,0.0,0.0,24.0,27.5,0.0,0.0,0.0,1.526
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,0.0,0.0,0.0,0.0,25.0,25.0,0.0,0.0,0.0,1.524
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,51.5,0.0,0.0,0.0,0.0,26.0,22.5,0.0,0.0,0.0,1.521
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,53.0,0.0,0.0,0.0,0.0,27.0,20.0,0.0,0.0,0.0,1.515
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,54.97,0.0,0.0,0.0,0.0,27.49,17.49,0.0,0.0,0.0,1.51
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,56.47,0.0,0.0,0.0,0.0,28.49,14.99,0.0,0.0,0.0,1.5019999999999998
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,58.47,0.0,0.0,0.0,0.0,28.99,12.49,0.0,0.0,0.0,1.492
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,59.97,0.0,0.0,0.0,0.0,29.99,10.0,0.0,0.0,0.0,1.4869999999999999
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.0,0.0,0.0,23.9,0.9,74.0,0.0,0.9,1.849
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.0,0.0,0.0,25.9,0.9,72.0,0.0,0.9,1.8219999999999998
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.0,0.0,0.0,25.4,0.9,72.5,0.0,0.9,1.83
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.0,0.0,0.0,24.9,0.9,73.0,0.0,0.9,1.8359999999999999
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.0,0.0,0.0,24.4,0.9,73.5,0.0,0.9,1.8419999999999999
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.0,0.0,0.0,23.9,0.9,74.0,0.0,0.9,1.85
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.0,0.0,0.0,23.4,0.9,74.5,0.0,0.9,1.857
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.0,0.0,0.0,22.9,0.9,75.0,0.0,0.9,1.8630000000000002
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.1,0.0,2.8,0.0,0.0,68.9,8.8,0.0,0.0,8.4,1.516
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,99.8,0.0,0.0,0.0,0.0,1.4609999999999999
0.0,0.0,99.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.605
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.0,0.0,0.0,99.7,0.0,0.0,0.0,0.0,1.455
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.1,0.0,0.0,0.0,95.9,0.0,0.0,0.0,0.0,1.4630001
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.4,0.0,0.0,0.0,77.6,0.0,0.0,0.0,0.0,1.5
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,53.1,0.0,0.0,0.0,46.9,0.0,0.0,0.0,0.0,1.5700001
0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.11,15.92,0.0,0.0,0.0,0.0,67.33,0.0,0.0,0.0,13.64,1.494
0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.08,15.8,0.0,0.0,0.0,0.0,65.44,0.0,0.0,0.0,15.67,1.5
0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.06,15.68,0.0,0.0,0.0,0.0,63.59,0.0,0.0,0.0,17.68,1.5019999999999998
0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.04,15.56,0.0,0.0,0.0,0.0,61.76,0.0,0.0,0.0,19.65,1.51
0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.01,15.44,0.0,0.0,0.0,0.0,59.96,0.0,0.0,0.0,21.59,1.511
0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.99,15.32,0.0,0.0,0.0,0.0,58.19,0.0,0.0,0.0,23.5,1.5130000000000001
0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.9,14.88,0.0,0.0,0.0,0.0,51.36,0.0,0.0,0.0,30.86,1.511
0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.98,19.1,0.0,0.0,0.0,0.0,54.55,0.0,0.0,0.0,23.37,1.5119999999999998
0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.01,11.0,0.0,0.0,0.0,0.0,62.35,0.0,0.0,0.0,23.64,1.51
0.0,1.27,0.0,0.0,0.0,0.0,0.0,1.94,0.0,0.0,0.0,0.0,0.0,43.36,7.91,40.46,0.0,5.06,1.604
0.0,4.88,0.0,0.0,0.0,0.0,0.0,2.08,0.0,0.0,0.0,0.0,0.0,38.23,12.28,38.16,0.0,4.37,1.632
0.0,4.52,0.0,0.0,0.0,0.0,0.0,2.04,0.0,0.0,0.0,0.0,0.0,38.22,10.6,40.14,0.0,4.5,1.6219999999999999
0.0,5.0,0.0,1.0,0.0,0.0,0.0,2.01,0.0,0.0,0.0,0.0,0.0,39.2,8.09,40.66,0.0,4.03,1.642
0.0,6.23,0.0,0.0,0.0,0.0,0.0,1.29,0.0,0.0,0.0,0.0,0.0,45.53,6.6,37.48,0.0,2.85,1.594
0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.01,0.0,0.0,0.0,0.0,0.0,40.96,9.1,41.1,1.98,4.85,1.618
0.0,0.0,0.0,2.01,0.0,0.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,40.53,7.89,40.55,0.0,5.02,1.6269999999999998
0.0,33.0,0.0,0.0,0.0,0.0,0.0,8.0,5.0,0.0,0.0,0.0,0.0,50.0,4.0,0.0,0.0,0.0,1.5659999999999998
0.5,7.5,7.5,0.0,4.0,0.0,0.0,0.0,1.25,0.3,12.0,0.0,0.0,54.95,3.0,0.0,0.0,9.0,1.589
0.49,7.84,6.86,0.98,3.43,0.0,0.0,0.0,0.98,0.39,12.25,0.0,0.0,53.53,3.43,0.0,0.0,9.8,1.59
0.5,7.5,5.0,1.0,5.0,0.0,0.0,0.0,1.5,0.35,14.0,0.0,0.0,51.15,3.0,0.0,0.0,11.0,1.5880001
0.5,8.0,8.0,0.0,4.0,0.0,0.0,0.0,1.3,0.4,13.0,0.0,0.0,51.8,5.0,0.0,0.0,8.0,1.6
0.5,7.0,7.0,1.0,3.0,0.0,0.0,0.0,1.0,0.4,14.5,0.0,0.0,50.1,3.0,0.0,0.0,12.5,1.601
0.0,9.0,6.5,0.0,1.5,0.0,0.0,0.0,1.0,0.5,13.0,0.0,0.0,55.5,6.0,0.0,0.0,7.0,1.5819999999999999
0.0,9.0,5.0,0.0,1.5,0.0,0.0,0.0,1.0,0.5,13.3,0.0,0.0,55.2,9.5,0.0,0.0,5.0,1.577
0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,17.0,0.0,51.0,0.0,0.0,27.0,0.0,0.0,0.0,0.0,1.608
0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,15.0,0.0,51.0,0.0,0.0,27.0,0.0,0.0,0.0,5.0,1.61
0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,12.0,0.0,46.0,0.0,0.0,27.0,0.0,5.0,0.0,5.0,1.6210001
0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,12.0,0.0,41.0,0.0,0.0,27.0,0.0,10.0,0.0,5.0,1.62
0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,12.0,0.0,36.0,0.0,0.0,27.0,0.0,15.0,0.0,5.0,1.6130000000000002
0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,12.0,0.0,31.0,0.0,0.0,27.0,0.0,20.0,0.0,5.0,1.632
0.0,5.0,0.0,0.0,0.0,0.0,0.0,5.0,7.0,0.0,51.0,0.0,0.0,27.0,0.0,0.0,0.0,5.0,1.624
0.0,5.0,0.0,0.0,0.0,0.0,0.0,5.0,7.0,0.0,46.0,0.0,0.0,27.0,0.0,5.0,0.0,5.0,1.6280000000000001
0.0,5.0,0.0,0.0,0.0,0.0,0.0,5.0,7.0,0.0,41.0,0.0,0.0,27.0,0.0,10.0,0.0,5.0,1.636
0.0,5.0,0.0,0.0,0.0,0.0,0.0,5.0,7.0,0.0,36.0,0.0,0.0,27.0,0.0,15.0,0.0,5.0,1.64
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.95,0.0,38.1,0.0,0.0,25.71,14.29,0.0,0.0,0.0,1.5959999999999999
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.96,0.0,28.85,0.0,0.0,25.96,18.27,0.0,0.0,0.0,1.5759999999999998
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,0.0,15.0,0.0,0.0,42.0,22.0,0.0,0.0,0.0,1.54
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.0,0.0,5.0,0.0,0.0,42.0,17.0,0.0,0.0,0.0,1.528
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.0,0.0,10.0,0.0,0.0,42.0,12.0,0.0,0.0,0.0,1.53
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.0,0.0,5.0,0.0,0.0,37.0,22.0,0.0,0.0,0.0,1.5319999
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.0,0.0,15.0,0.0,0.0,27.0,22.0,0.0,0.0,0.0,1.548
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,0.0,5.0,0.0,0.0,42.0,22.0,0.0,0.0,0.0,1.536
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,0.0,10.0,0.0,0.0,42.0,22.0,0.0,0.0,0.0,1.54
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.0,0.0,5.0,0.0,0.0,40.0,21.0,0.0,0.0,0.0,1.536
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31.0,0.0,10.0,0.0,0.0,38.0,20.0,0.0,0.0,0.0,1.544
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.0,0.0,15.0,0.0,0.0,36.0,19.0,0.0,0.0,0.0,1.551
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34.0,0.0,5.0,0.0,0.0,35.0,25.0,0.0,0.0,0.0,1.535
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34.0,0.0,10.0,0.0,0.0,30.0,25.0,0.0,0.0,0.0,1.544
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.0,0.0,18.0,0.0,0.0,27.0,17.0,2.0,0.0,0.0,1.556
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,0.0,18.0,0.0,0.0,27.0,22.0,2.0,0.0,0.0,1.5549999
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.0,0.0,0.0,0.0,0.0,36.0,19.0,15.0,0.0,0.0,1.5590000000000002
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.0,0.0,0.0,0.0,0.0,27.0,22.0,15.0,0.0,0.0,1.557
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.0,0.0,18.0,0.0,0.0,27.0,25.0,0.0,0.0,0.0,1.548
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.0,0.0,0.0,0.0,0.0,27.0,25.0,18.0,0.0,0.0,1.564
10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.0,0.0,18.0,0.0,0.0,27.0,15.0,0.0,0.0,0.0,1.568
10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.0,0.0,0.0,0.0,0.0,27.0,15.0,18.0,0.0,0.0,1.5779999
0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.94,5.82,0.0,39.77,0.0,0.0,49.23,0.0,0.0,0.0,0.0,1.574
0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.71,5.53,0.0,42.69,0.0,0.0,46.84,0.0,0.0,0.0,0.0,1.5819999999999999
0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.49,5.25,0.0,45.36,0.0,0.0,44.68,0.0,0.0,0.0,0.0,1.59
0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.3,5.07,0.0,47.66,0.0,0.0,42.76,0.0,0.0,0.0,0.0,1.597
0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.11,4.83,0.0,49.8,0.0,0.0,41.05,0.0,0.0,0.0,0.0,1.6030000000000002
0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.92,4.67,0.0,51.92,0.0,0.0,39.3,0.0,0.0,0.0,0.0,1.61
0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.75,4.45,0.0,53.8,0.0,0.0,37.81,0.0,0.0,0.0,0.0,1.615
0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.69,4.3,0.0,55.39,0.0,0.0,36.43,0.0,0.0,0.0,0.0,1.62
0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.39,3.97,0.0,58.56,0.0,0.0,33.92,0.0,0.0,0.0,0.0,1.6339999
0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.06,3.62,0.0,62.67,0.0,0.0,30.5,0.0,0.0,0.0,0.0,1.6469999999999998
0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.88,3.33,0.0,65.31,0.0,0.0,28.35,0.0,0.0,0.0,0.0,1.656
0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.41,15.21,0.0,35.78,0.0,0.0,44.36,0.0,0.0,0.0,0.0,1.568
0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.19,14.57,0.0,38.57,0.0,0.0,42.44,0.0,0.0,0.0,0.0,1.58
0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.14,14.13,0.0,40.27,0.0,0.0,41.24,0.0,0.0,0.0,0.0,1.585
0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.99,13.95,0.0,41.25,0.0,0.0,40.59,0.0,0.0,0.0,0.0,1.5880001
0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.92,13.37,0.0,43.55,0.0,0.0,38.95,0.0,0.0,0.0,0.0,1.5959999999999999
0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.74,12.84,0.0,45.68,0.0,0.0,37.53,0.0,0.0,0.0,0.0,1.6
0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.73,12.81,0.0,45.91,0.0,0.0,37.35,0.0,0.0,0.0,0.0,1.601
0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.56,12.4,0.0,47.69,0.0,0.0,36.16,0.0,0.0,0.0,0.0,1.609
0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.51,11.97,0.0,49.48,0.0,0.0,34.85,0.0,0.0,0.0,0.0,1.6109999
0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.19,11.21,0.0,52.84,0.0,0.0,32.58,0.0,0.0,0.0,0.0,1.6210001
0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.83,9.8,0.0,58.62,0.0,0.0,28.59,0.0,0.0,0.0,0.0,1.64
0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.94,5.82,0.0,39.77,0.0,0.0,49.23,0.0,0.0,0.0,0.0,1.574
0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.84,8.13,0.0,38.82,0.0,0.0,47.97,0.0,0.0,0.0,0.0,1.574
0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.73,10.46,0.0,37.83,0.0,0.0,46.75,0.0,0.0,0.0,0.0,1.574
0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.64,12.83,0.0,36.75,0.0,0.0,45.56,0.0,0.0,0.0,0.0,1.5719999999999998
0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.41,15.22,0.0,35.79,0.0,0.0,44.37,0.0,0.0,0.0,0.0,1.568
0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.3,17.53,0.0,34.8,0.0,0.0,43.15,0.0,0.0,0.0,0.0,1.5650001
0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.67,4.97,0.0,49.63,0.0,0.0,40.51,0.0,0.0,0.0,0.0,1.605
0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.49,8.95,0.0,47.57,0.0,0.0,38.78,0.0,0.0,0.0,0.0,1.6019999999999999
0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.4,10.99,0.0,46.48,0.0,0.0,37.93,0.0,0.0,0.0,0.0,1.601
0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.31,12.81,0.0,45.54,0.0,0.0,37.14,0.0,0.0,0.0,0.0,1.601
0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.31,13.05,0.0,45.4,0.0,0.0,37.03,0.0,0.0,0.0,0.0,1.6
0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.11,15.48,0.0,44.16,0.0,0.0,36.06,0.0,0.0,0.0,0.0,1.6
0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.13,17.07,0.0,43.26,0.0,0.0,35.36,0.0,0.0,0.0,0.0,1.599
0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.92,19.3,0.0,42.15,0.0,0.0,34.44,0.0,0.0,0.0,0.0,1.597
0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.82,21.11,0.0,41.28,0.0,0.0,33.62,0.0,0.0,0.0,0.0,1.5919999999999999
0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.63,25.51,0.0,38.91,0.0,0.0,31.78,0.0,0.0,0.0,0.0,1.584
0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.43,29.92,0.0,36.63,0.0,0.0,29.86,0.0,0.0,0.0,0.0,1.575
0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.49,5.25,0.0,45.35,0.0,0.0,44.67,0.0,0.0,0.0,0.0,1.59
0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.3,9.47,0.0,43.32,0.0,0.0,42.69,0.0,0.0,0.0,0.0,1.59
0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.21,11.65,0.0,42.29,0.0,0.0,41.64,0.0,0.0,0.0,0.0,1.59
0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.11,13.86,0.0,41.24,0.0,0.0,40.58,0.0,0.0,0.0,0.0,1.5880001
0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.01,15.93,0.0,40.19,0.0,0.0,39.66,0.0,0.0,0.0,0.0,1.5880001
0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.91,18.18,0.0,39.13,0.0,0.0,38.58,0.0,0.0,0.0,0.0,1.584
0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.08,7.23,0.0,49.29,0.0,0.0,37.17,0.0,0.0,0.0,0.0,1.614
0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.77,6.86,0.0,46.88,0.0,0.0,40.28,0.0,0.0,0.0,0.0,1.6030000000000002
0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.61,6.7,0.0,45.69,0.0,0.0,41.8,0.0,0.0,0.0,0.0,1.6
0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.63,6.64,0.0,45.31,0.0,0.0,42.22,0.0,0.0,0.0,0.0,1.595
0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.94,5.82,0.0,39.76,0.0,0.0,49.3,0.0,0.0,0.0,0.0,1.574
0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,40.0,0.0,0.0,40.0,0.0,1.645
0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.67,23.21,0.0,34.08,0.0,0.0,20.04,0.0,0.0,0.0,0.0,1.558
0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.68,21.18,0.0,23.33,16.52,0.0,18.28,0.0,0.0,0.0,0.0,1.595
0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.02,19.48,0.0,14.3,30.39,0.0,16.81,0.0,0.0,0.0,0.0,1.608
0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.6,18.03,0.0,6.62,42.19,0.0,15.56,0.0,0.0,0.0,0.0,1.651
0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.38,16.78,0.0,0.0,52.35,0.0,14.48,0.0,0.0,0.0,0.0,1.6909999999999998
0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.12,20.65,0.0,30.31,16.1,0.0,17.82,0.0,0.0,0.0,0.0,1.607
