Li2O,TiO2,ZrO2,SrO,Na2O,ZnO,Nb2O5,Nb2O3,Al2O3,Sb2O3,Y2O3,B2O3,BaO,La2O3,SiO2,K2O,CaO,PbO,RI
0.0,0.0,0.0,0.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,75.0,0.0,0.0,0.0,1.679
0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,0.0,75.0,0.0,0.0,0.0,1.773
0.0,0.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,80.0,0.0,0.0,0.0,0.0,0.0,0.0,1.494
0.0,0.0,0.0,0.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,80.0,2.0,0.0,0.0,0.0,0.0,0.0,1.471
0.0,0.0,0.0,0.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,80.0,5.0,0.0,0.0,0.0,0.0,0.0,1.464
0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,80.0,10.0,0.0,0.0,0.0,0.0,0.0,1.461
0.0,0.0,0.0,10.96,0.0,0.0,56.25,0.0,0.0,0.0,0.0,16.57,16.22,0.0,0.0,0.0,0.0,0.0,1.9602
0.0,0.0,0.0,13.52,0.0,0.0,56.9,0.0,0.0,0.0,0.0,16.76,12.82,0.0,0.0,0.0,0.0,0.0,1.9601
0.0,0.0,0.0,16.89,0.0,0.0,57.76,0.0,0.0,0.0,0.0,17.02,8.33,0.0,0.0,0.0,0.0,0.0,1.9589
7.13,1.74,4.12,0.0,0.0,0.0,20.51,0.0,4.15,0.0,0.0,0.0,0.0,0.0,57.29,0.0,5.06,0.0,2.2
8.449999999999998,0.0,0.0,0.0,0.0,0.0,9.56,0.0,8.0,0.0,0.0,0.0,0.0,0.0,68.12,0.0,5.87,0.0,3.3
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31.75,0.0,68.25,0.0,0.0,0.0,0.0,0.0,0.0,1.474
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,51.14,0.0,48.86,0.0,0.0,0.0,0.0,0.0,0.0,1.57
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,64.21,0.0,35.79,0.0,0.0,0.0,0.0,0.0,0.0,1.707
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,73.62,0.0,26.38,0.0,0.0,0.0,0.0,0.0,0.0,1.767
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,80.72,0.0,19.28,0.0,0.0,0.0,0.0,0.0,0.0,1.82
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,86.26,0.0,13.74,0.0,0.0,0.0,0.0,0.0,0.0,1.853
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,90.71,0.0,9.29,0.0,0.0,0.0,0.0,0.0,0.0,1.881
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,93.44,0.0,2.79,0.0,0.0,0.0,3.77,0.0,0.0,2.0006
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,89.25,0.0,4.57,0.0,0.0,0.0,6.18,0.0,0.0,1.9477
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,84.22,0.0,6.71,0.0,0.0,0.0,9.07,0.0,0.0,1.8925
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,70.35,0.0,12.6,0.0,0.0,0.0,17.05,0.0,0.0,1.8349
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.4,0.0,16.83,0.0,0.0,0.0,22.77,0.0,0.0,1.7746
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.73,0.0,0.0,0.0,0.0,37.56,49.71,0.0,0.0,0.0,1.59
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.74,0.0,0.0,0.0,0.0,41.66,41.6,0.0,0.0,0.0,1.61
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.48,0.0,0.0,0.0,0.0,44.33,36.19,0.0,0.0,0.0,1.62
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.37,0.0,0.0,0.0,0.0,47.67,27.96,0.0,0.0,0.0,1.63
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.82,0.0,0.0,0.0,0.0,50.13,25.05,0.0,0.0,0.0,1.64
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.4,0.0,0.0,0.0,0.0,54.86,30.74,0.0,0.0,0.0,1.65
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.94,0.0,0.0,0.0,0.0,54.66,28.4,0.0,0.0,0.0,1.61
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.13,0.0,0.0,0.0,0.0,57.43,23.44,0.0,0.0,0.0,1.66
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.94,0.0,0.0,0.0,0.0,58.08,20.98,0.0,0.0,0.0,1.67
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.920000000000005,0.0,0.0,0.0,0.0,59.64,22.44,0.0,0.0,0.0,1.64
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.83,0.0,0.0,0.0,0.0,55.37,34.8,0.0,0.0,0.0,1.66
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.29,0.0,0.0,0.0,0.0,58.07,28.64,0.0,0.0,0.0,1.65
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.94,0.0,0.0,0.0,0.0,59.14,25.92,0.0,0.0,0.0,1.68
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.32,0.0,0.0,0.0,0.0,61.94,18.74,0.0,0.0,0.0,1.7
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.63,0.0,0.0,0.0,0.0,63.88,20.49,0.0,0.0,0.0,1.73
0.0,0.0,0.0,0.0,3.98,0.0,0.0,0.0,3.28,0.0,0.0,14.54,0.0,0.0,78.2,0.0,0.0,0.0,1.47
0.0,33.51,0.85,0.0,10.74,0.0,15.68,0.0,0.0,0.02,0.0,0.0,15.57,0.0,23.64,0.0,0.0,0.0,1.876
0.0,36.4,0.81,0.0,10.27,0.0,15.0,0.0,0.0,0.02,0.0,0.0,14.9,0.0,22.61,0.0,0.0,0.0,1.891
0.0,22.38,0.78,0.0,9.840000000000002,0.0,31.04,0.0,0.0,0.02,0.0,0.0,14.28,0.0,21.67,0.0,0.0,0.0,1.892
0.0,29.84,1.03,0.0,13.12,0.0,19.17,0.0,0.0,0.02,0.0,0.0,19.03,0.0,17.78,0.0,0.0,0.0,1.876
0.0,39.05,0.78,0.0,9.840000000000002,0.0,14.38,0.0,0.0,0.0,0.0,0.0,14.28,0.0,21.67,0.0,0.0,0.0,1.901
0.0,22.38,0.78,0.0,9.840000000000002,0.0,31.04,0.0,0.0,0.0,0.0,0.0,14.28,0.0,21.67,0.0,0.0,0.0,1.894
2.0,0.0,0.0,0.0,1.89,3.8,0.0,0.0,3.8,0.3,0.0,8.01,32.93,0.0,46.07,1.2,0.0,0.0,1.583
2.0,0.05,0.0,0.0,6.0,1.0,0.0,0.0,1.5,0.3,0.0,12.99,10.99,0.0,51.18,4.0,10.0,0.0,1.563
2.0,0.0,0.0,0.0,1.9,3.8,0.0,0.0,3.8,0.3,0.0,11.0,30.0,0.0,46.0,1.2,0.0,0.0,1.579
2.0,0.0,0.0,4.0,5.0,0.0,0.2,0.0,2.0,0.0,0.0,9.0,25.5,0.0,46.3,3.0,3.0,0.0,1.58
0.0,0.04,0.0,0.0,0.29,0.71,0.0,0.0,3.35,0.1,0.0,15.67,44.34,0.0,35.5,0.0,0.0,0.0,1.603
0.16,0.0,0.0,0.0,0.36,2.4,0.0,0.0,3.0,0.17,0.0,15.58,41.53,0.0,36.8,0.0,0.0,0.0,1.598
0.16,0.0,0.0,0.0,0.0,2.35,0.0,0.0,2.35,0.17,0.0,16.07,44.23,0.0,34.67,0.0,0.0,0.0,1.606
0.17,1.08,0.0,0.0,0.15,3.0,0.0,0.0,1.25,0.18,0.0,15.38,37.64,0.0,40.56,0.0,0.0,0.0,1.606
0.0,0.78,0.0,0.0,0.0,0.0,0.0,0.0,3.06,0.1,0.0,15.21,49.74,0.0,31.11,0.0,0.0,0.0,1.623
0.0,0.11,0.0,0.0,0.19,0.4,0.0,0.0,0.69,0.2,0.0,18.32,48.41,0.0,31.07,0.21,0.4,0.0,1.62
4.0,0.0,4.0,0.0,0.0,15.5,0.0,0.0,0.0,0.0,0.0,34.5,0.0,24.5,7.5,0.0,9.0,0.0,1.68895
4.0,0.0,4.0,0.0,0.0,13.5,0.0,0.0,0.0,0.0,0.0,30.0,0.0,26.0,12.5,0.0,10.0,0.0,1.68984
4.5,0.0,5.5,0.0,0.0,13.5,0.0,0.0,0.0,0.0,0.0,36.0,0.0,22.0,8.0,0.0,10.5,0.0,1.68372
4.0,0.0,6.45,0.0,0.0,15.8,0.0,0.0,0.0,0.3,0.0,33.74,0.0,21.5,8.199999999999998,0.0,10.0,0.0,1.68931
4.3,0.0,6.2,0.0,0.0,13.8,0.0,0.0,0.0,0.0,0.0,36.3,0.0,20.5,8.5,0.0,10.4,0.0,1.68011
4.0,0.0,6.5,0.0,0.0,15.5,0.0,0.0,0.0,0.0,0.0,33.0,0.0,24.0,8.0,0.0,9.0,0.0,1.69432
0.0,23.0,0.0,0.0,13.1,0.0,20.0,0.0,0.0,0.0,0.0,0.0,13.5,0.0,30.4,0.0,0.0,0.0,1.809
0.0,19.8,0.0,0.0,12.0,0.0,17.5,0.0,0.0,0.0,0.0,0.0,24.6,0.0,26.1,0.0,0.0,0.0,1.8
0.0,27.0,0.0,0.0,15.5,0.0,21.3,0.0,0.0,0.0,0.0,0.0,2.0,0.0,34.2,0.0,0.0,0.0,1.802
0.0,24.0,0.0,0.0,8.8,0.0,21.3,0.0,0.0,0.0,0.0,0.0,17.5,0.0,28.4,0.0,0.0,0.0,1.847
0.0,25.5,0.0,0.0,16.6,0.0,13.2,0.0,0.0,0.0,0.0,0.0,21.9,0.0,22.8,0.0,0.0,0.0,1.8
0.0,18.6,0.0,0.0,12.7,0.0,25.7,0.0,0.0,0.0,0.0,0.0,17.0,0.0,26.0,0.0,0.0,0.0,1.818
0.0,24.0,0.0,2.9,12.0,0.0,20.2,0.0,0.0,0.0,0.0,0.0,6.8,0.0,34.1,0.0,0.0,0.0,1.804
0.0,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.53,0.001,0.0,14.27,0.0,0.0,65.35,19.83,0.0,0.0,1.4875
0.0,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.001,0.0,15.36,0.0,0.0,66.25,17.97,0.0,0.0,1.4855
0.0,0.0,0.0,0.0,0.86,0.0,0.0,0.0,0.25,0.001,0.0,12.65,0.0,0.0,68.36,17.88,0.0,0.0,1.486
0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.55,0.0,0.0,14.6,0.0,0.0,65.55,18.3,0.0,0.0,1.4865
0.95,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.52,0.0,0.0,15.65,0.0,0.0,64.3,18.58,0.0,0.0,1.4905
8.04,6.25,5.36,0.0,5.36,0.0,51.73,0.0,0.0,0.02,0.0,0.0,0.0,0.0,23.23,0.0,0.0,0.0,1.879
7.94,8.15,3.32,0.0,6.59,0.0,51.06,0.0,0.0,0.02,0.0,0.0,0.0,0.0,22.93,0.0,0.0,0.0,1.877
7.9,6.15,4.29,0.0,5.27,0.0,51.61,0.0,0.0,0.02,0.0,0.0,0.0,0.0,23.81,0.0,0.0,0.0,1.875
11.01,3.59,7.389999999999999,0.0,2.67,0.0,51.27,0.0,0.0,0.05,0.0,2.0,2.0,0.0,20.02,0.0,0.0,0.0,1.871
5.0,7.01,0.0,0.0,10.01,0.0,51.95,0.0,0.0,0.01,0.0,0.0,0.0,0.0,26.02,0.0,0.0,0.0,1.85
8.01,7.01,0.0,0.0,7.01,0.0,51.93,0.0,0.0,0.02,0.0,0.0,0.0,0.0,26.02,0.0,0.0,0.0,1.851
4.72,6.61,0.0,0.0,9.44,0.0,49.0,0.0,0.0,0.02,2.83,2.83,0.0,0.0,24.55,0.0,0.0,0.0,1.84
4.76,6.68,0.0,0.0,9.53,4.76,49.47,0.0,0.0,0.02,0.0,0.0,0.0,0.0,24.78,0.0,0.0,0.0,1.851
4.76,6.68,0.0,4.76,9.53,0.0,49.47,0.0,0.0,0.02,0.0,0.0,0.0,0.0,24.78,0.0,0.0,0.0,1.849
4.76,5.72,8.58,0.0,9.53,0.0,46.62,0.0,0.0,0.01,0.0,0.0,0.0,0.0,24.78,0.0,0.0,0.0,1.851
8.26,3.67,5.51,0.0,5.51,0.0,53.16,0.0,0.0,0.005,0.0,0.0,0.0,0.0,23.89,0.0,0.0,0.0,1.865
2.88,6.74,9.63,0.0,9.63,0.0,46.09,0.0,0.0,0.005004,0.0,0.0,0.0,0.0,25.02,0.0,0.0,0.0,1.862
4.85,6.81,9.72,0.0,6.81,0.0,46.54,0.0,0.0,0.01,0.0,0.0,0.0,0.0,25.26,0.0,0.0,0.0,1.87
4.67,5.61,10.29,0.0,9.36,0.0,45.74,0.0,0.0,0.01,0.0,9.36,0.0,0.0,14.96,0.0,0.0,0.0,1.857
5.99,0.0,0.0,0.0,2.0,2.99,0.0,0.0,3.99,0.2,0.0,9.98,24.95,0.0,49.9,0.0,0.0,0.0,1.583
6.0,0.0,0.0,0.0,2.0,3.0,0.0,0.0,4.0,0.01,0.0,10.0,25.0,0.0,50.0,0.0,0.0,0.0,1.583
6.5,0.0,0.0,3.0,3.0,4.0,0.0,0.0,2.5,0.0,0.0,12.0,24.0,0.0,45.0,0.0,0.0,0.0,1.587
7.0,0.0,0.0,0.0,0.0,11.0,0.0,0.0,4.5,0.0,0.0,22.0,12.0,2.5,38.0,3.0,0.0,0.0,1.58
4.0,0.5,0.0,0.0,0.0,3.2,0.0,0.0,2.0,0.0,0.0,3.8,29.0,0.0,56.0,1.5,0.0,0.0,1.575
5.0,0.0,1.5,0.0,1.0,1.0,0.0,0.0,2.5,0.0,0.0,10.0,28.0,4.0,45.0,0.0,2.0,0.0,1.601
8.0,0.0,0.0,0.0,1.0,7.5,0.0,0.0,1.5,0.0,0.0,3.0,14.0,12.0,53.0,0.0,0.0,0.0,1.599
4.04,0.0,0.0,0.0,2.02,4.04,0.0,0.0,3.03,0.0,0.0,11.11,23.23,2.02,48.49,2.02,0.0,0.0,1.583
0.0,0.0,11.36,0.0,0.0,0.0,17.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,70.71,0.0,0.0,0.0,1.631
5.4,0.0,0.0,0.0,0.0,35.9,15.4,0.0,0.0,0.0,0.0,20.7,0.0,11.3,11.3,0.0,0.0,0.0,1.738
6.6,0.0,0.0,0.0,0.0,34.9,17.8,0.0,0.0,0.1,0.6,18.3,0.0,5.5,16.2,0.0,0.0,0.0,1.729
8.0,3.8,0.0,0.0,0.0,28.9,7.599999999999999,0.0,0.0,0.0,0.0,13.9,0.0,10.9,26.9,0.0,0.0,0.0,1.696
6.0,0.0,0.0,0.0,0.0,38.8,16.2,0.0,0.0,0.0,0.0,20.0,1.2,2.3,12.0,0.0,3.5,0.0,1.732
7.8,2.9,0.0,0.0,0.0,26.9,8.4,0.0,0.0,0.0,7.599999999999999,13.0,0.0,6.4,27.0,0.0,0.0,0.0,1.701
7.3,0.0,0.0,0.0,0.0,30.7,8.599999999999998,0.0,0.0,0.0,0.0,15.0,0.0,15.4,23.0,0.0,0.0,0.0,1.695
8.199999999999998,4.0,0.0,0.0,0.0,27.1,8.0,0.0,0.0,0.0,0.0,10.6,0.0,11.9,30.2,0.0,0.0,0.0,1.698
7.2,1.4,0.0,0.0,0.0,31.7,13.6,0.0,0.0,0.0,0.0,14.6,0.0,8.699999999999998,22.8,0.0,0.0,0.0,1.725
5.9,0.0,0.0,0.0,0.0,29.1,7.3,0.0,0.0,0.0,0.0,15.0,0.0,20.7,22.0,0.0,0.0,0.0,1.702
2.6,0.0,0.0,0.0,0.0,22.8,0.0,0.0,0.0,0.0,0.0,34.6,0.0,39.6,0.0,0.0,0.0,0.0,1.721
0.0,67.6,6.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.9,0.0,0.0,0.0,0.0,2.39
0.0,66.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.8,0.0,0.0,0.0,0.0,2.37
0.0,62.0,12.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.3,0.0,0.0,0.0,0.0,2.4
0.0,60.8,6.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.0,0.0,0.0,0.0,0.0,2.39
0.0,59.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.5,0.0,0.0,0.0,0.0,2.35
0.0,56.6,18.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.7,0.0,0.0,0.0,0.0,2.36
0.0,55.5,12.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.3,0.0,0.0,0.0,0.0,2.34
0.0,54.4,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39.6,0.0,0.0,0.0,0.0,2.34
0.0,53.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,46.6,0.0,0.0,0.0,0.0,2.31
0.0,50.5,17.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31.6,0.0,0.0,0.0,0.0,2.33
0.39,5.31,0.0,0.0,0.6,0.0,0.0,0.0,12.42,0.0,0.0,0.0,0.0,0.0,57.05,0.0,24.23,0.0,1.589
0.19,5.35,0.0,0.0,0.4,0.0,0.0,0.0,12.52,0.0,0.0,0.0,0.0,0.0,57.5,0.0,23.1,0.0,1.592
5.2,0.0,0.0,0.0,7.599999999999999,0.5,0.0,0.0,8.5,0.0,0.0,10.2,1.6,0.0,65.4,1.0,0.0,0.0,1.512
4.2,2.0,0.0,0.5,7.599999999999999,1.5,0.0,0.0,7.599999999999999,0.0,0.0,10.0,0.0,0.0,65.6,1.0,0.0,0.0,1.525
5.0,3.0,0.0,0.0,7.5,1.5,0.0,0.0,5.0,0.0,0.0,10.0,0.0,0.0,67.0,1.0,0.0,0.0,1.532
2.9,2.0,0.0,0.0,4.5,1.5,0.0,0.0,6.5,0.0,0.0,9.0,0.0,0.0,68.6,5.0,0.0,0.0,1.516
1.8,3.0,0.0,0.0,4.5,1.5,0.0,0.0,6.5,0.0,0.0,9.0,0.0,0.0,68.7,5.0,0.0,0.0,1.514
1.9,3.6,0.0,0.0,3.7,1.5,0.0,0.0,6.9,0.0,0.0,9.0,0.0,0.0,68.4,5.0,0.0,0.0,1.515
0.0,4.5,0.0,0.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0,17.5,0.0,0.0,67.5,6.5,0.0,0.0,1.505
0.0,3.0,0.0,0.0,6.0,0.0,0.0,0.0,5.5,0.0,0.0,10.0,0.0,0.0,70.5,2.5,1.5,0.0,1.512
4.0,0.0,0.0,0.0,6.5,2.0,0.0,0.0,8.5,0.0,0.0,10.5,0.0,0.0,68.5,0.0,0.0,0.0,1.511
0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,3.0,0.0,0.0,15.0,0.0,0.0,74.0,2.0,0.0,0.0,1.486
0.0,4.9,0.0,17.44,0.0,0.0,0.0,0.0,11.46,0.0,0.0,0.0,0.0,0.0,52.63,0.0,13.57,0.0,1.596
0.0,5.1,18.6,0.0,0.0,0.0,0.0,0.0,27.1,0.0,0.0,0.0,0.0,49.2,0.0,0.0,0.0,0.0,1.91
0.0,10.6,9.7,0.0,0.0,0.0,0.0,0.0,28.7,0.0,0.0,0.0,0.0,51.0,0.0,0.0,0.0,0.0,1.91
0.0,5.3,29.7,0.0,0.0,0.0,0.0,0.0,30.0,0.0,0.0,0.0,0.0,35.0,0.0,0.0,0.0,0.0,1.89
0.0,10.2,28.0,0.0,0.0,0.0,0.0,0.0,28.8,0.0,0.0,0.0,0.0,33.0,0.0,0.0,0.0,0.0,1.95
0.0,17.6,10.7,0.0,0.0,0.0,0.0,0.0,34.0,0.0,0.0,0.0,0.0,37.7,0.0,0.0,0.0,0.0,1.91
0.0,0.0,27.0,0.0,0.0,0.0,0.0,0.0,25.5,0.0,0.0,0.0,0.0,47.5,0.0,0.0,0.0,0.0,1.86
0.0,0.0,17.1,0.0,0.0,0.0,0.0,0.0,23.0,0.0,0.0,0.0,0.0,59.9,0.0,0.0,0.0,0.0,1.91
0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,25.8,0.0,0.0,0.0,0.0,64.2,0.0,0.0,0.0,0.0,1.91
0.0,16.4,0.0,0.0,0.0,0.0,0.0,0.0,30.6,0.0,0.0,0.0,0.0,53.0,0.0,0.0,0.0,0.0,1.9
0.0,8.699999999999998,23.8,0.0,0.0,0.0,0.0,0.0,24.5,0.0,0.0,0.0,15.1,27.9,0.0,0.0,0.0,0.0,1.9
0.0,4.9,0.0,17.44,0.0,0.0,0.0,0.0,11.46,0.0,0.0,0.0,0.0,0.0,52.63,0.0,13.57,0.0,1.596
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42.1,0.0,0.0,0.0,0.0,0.0,57.9,0.0,0.0,0.0,1.547
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,47.93,0.0,15.26,0.0,0.0,0.0,0.0,0.0,36.45,1.596
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,47.93,0.0,15.26,0.0,0.0,0.0,0.0,0.0,36.45,1.598
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,47.88,0.0,15.24,0.0,0.0,0.0,0.0,0.0,36.16,1.594
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,47.88,0.0,15.24,0.0,0.0,0.0,0.0,0.0,36.16,1.595
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.89,0.0,26.43,0.0,0.0,0.0,26.25,27.43,0.0,0.0,1.6055
2.0,8.0,0.0,0.0,9.0,0.0,51.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.5,2.0,0.0,0.0,1.849
2.0,7.0,0.0,0.0,2.0,0.0,53.95,0.0,0.0,0.05,0.0,0.0,0.0,0.0,24.0,11.0,0.0,0.0,1.8545
6.0,8.0,0.0,0.0,0.0,0.0,50.95,0.0,0.0,0.05,0.0,0.0,0.0,0.0,29.0,6.0,0.0,0.0,1.8456
3.0,9.0,0.0,0.0,5.0,0.0,47.95,0.0,0.0,0.05,0.0,0.0,0.0,0.0,26.0,9.0,0.0,0.0,1.8296
6.0,14.0,0.0,0.0,0.0,0.0,43.9,0.0,0.0,0.1,0.0,0.0,0.0,0.0,30.0,6.0,0.0,0.0,1.8472
7.0,10.0,1.0,0.0,1.0,0.0,44.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34.0,3.0,0.0,0.0,1.8256
4.5,9.0,0.0,0.0,1.0,0.0,51.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,10.5,0.0,0.0,1.8404
4.5,11.5,2.0,0.0,2.5,0.0,44.9,0.0,0.0,0.1,0.0,0.0,0.0,0.0,27.0,7.5,0.0,0.0,1.8478
5.0,12.8,0.0,0.0,1.2,0.0,45.4,0.0,0.0,0.1,0.0,0.0,0.0,0.0,28.5,7.0,0.0,0.0,1.8498
5.0,11.9,1.0,0.0,0.0,0.0,46.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,26.0,10.0,0.0,0.0,1.8494
0.0,0.0,4.0,0.0,3.7,11.9,0.0,0.0,0.0,0.0,0.0,5.1,33.4,0.0,34.3,0.0,7.599999999999999,0.0,1.644
0.0,0.0,3.8,0.0,3.5,7.7,0.0,0.0,0.0,0.0,0.0,4.9,39.7,0.0,33.1,0.0,7.3,0.0,1.647
0.0,0.0,3.8,0.0,3.5,11.4,0.0,0.0,0.0,0.0,0.0,4.8,39.2,0.0,32.7,0.0,4.6,0.0,1.648
0.0,0.0,3.8,5.0,3.6,7.7,0.0,0.0,0.0,0.0,0.0,0.8,34.8,0.0,36.9,0.0,7.4,0.0,1.651
0.0,0.0,3.7,0.0,3.4,11.1,0.0,0.0,0.0,0.0,0.0,4.8,41.8,0.0,30.6,0.1,4.5,0.0,1.654
0.0,0.0,3.8,0.0,3.5,7.599999999999999,0.0,0.0,0.0,0.0,0.0,9.0,39.3,0.0,32.9,0.0,3.9,0.0,1.638
0.0,0.0,6.44,0.0,2.7,0.0,0.0,0.0,5.41,0.0,0.0,11.16,0.0,4.6,57.77,11.82,0.1,0.0,1.5247
0.0,0.0,6.39,0.0,2.69,0.0,0.0,0.0,5.38,0.0,0.0,11.08,0.0,5.16,57.05,12.25,0.0,0.0,1.52643
0.0,0.0,6.38,0.0,2.68,0.0,0.0,0.0,5.36,0.0,0.0,11.05,0.0,4.69,55.9,13.93,0.0,0.0,1.52861
0.0,0.0,6.29,0.0,0.0,0.0,0.0,0.0,5.29,0.0,0.0,10.9,0.0,4.63,55.13,17.75,0.0,0.0,1.5254
0.0,0.0,3.1,0.0,2.54,0.0,0.0,0.0,5.08,0.0,0.0,10.47,0.0,12.65,52.96,13.2,0.0,0.0,1.52862
0.0,9.9,0.0,0.0,5.5,0.0,0.0,0.0,4.0,0.2,0.0,4.4,8.0,0.0,50.3,13.1,4.6,0.0,1.5826
0.0,11.99,0.0,0.0,3.9,0.0,0.0,0.0,0.0,0.1,0.0,0.0,16.58,0.0,52.74,10.49,4.2,0.0,1.6056
0.0,11.0,0.0,0.0,3.4,0.0,0.0,0.0,1.2,0.1,0.0,2.02,13.5,0.0,55.28,8.099999999999998,5.4,0.0,1.5979
0.0,9.5,0.0,0.0,4.6,0.0,0.0,0.0,3.0,0.2,0.0,1.2,9.2,0.0,58.0,10.5,3.8,0.0,1.5734
0.0,9.6,0.0,0.0,5.1,0.0,0.0,0.0,3.5,0.1,0.0,8.5,10.5,0.0,47.1,11.5,4.1,0.0,1.5895
0.0,9.6,0.0,0.0,5.2,0.0,0.0,0.0,3.5,0.1,0.0,0.0,13.5,0.0,53.2,10.2,4.7,0.0,1.5863
0.0,9.2,0.0,0.0,4.8,0.0,0.0,0.0,2.1,0.1,0.0,5.3,15.5,0.0,48.1,11.3,3.6,0.0,1.5998
0.0,11.8,0.0,0.0,3.9,0.0,0.0,0.0,1.2,0.1,0.0,2.3,16.6,0.0,50.5,9.1,4.5,0.0,1.6051
0.0,0.0,0.0,0.0,1.0,4.0,0.0,0.0,11.11,0.0,0.0,0.0,1.8,14.91,50.96,0.0,16.22,0.0,1.588
0.0,0.0,0.0,0.0,0.9,4.7,0.0,0.0,11.79,0.0,0.0,0.0,4.4,7.09,52.04,0.0,19.08,0.0,1.582
0.0,0.0,0.0,0.0,0.9,8.019999999999998,0.0,0.0,11.42,0.0,0.0,0.0,4.31,8.92,51.5,0.0,14.93,0.0,1.582
0.0,0.0,0.0,0.0,0.9,9.49,0.0,0.0,11.09,0.0,0.0,0.0,4.5,4.8,52.04,0.0,17.18,0.0,1.581
0.0,0.0,0.0,0.0,0.9,4.49,0.0,0.0,8.48,0.0,0.0,0.0,17.56,3.19,51.41,0.0,13.97,0.0,1.581
0.0,9.0,4.0,0.0,0.0,14.0,10.0,0.0,0.0,0.0,0.0,16.0,2.0,39.0,5.0,0.0,0.0,0.0,1.90427
